unit_code,market_segment,year,quarter,unit_market_activations,unit_activations,market_activations,market_contribution_to_product,product_share_in_market,product_name,unit_description,unit_detaileddescription,unit_l1_purpose,unit_l2_core_solution,unit_l3_products,market_segment_was_invalid,period_start,period_label,previous_period_activations,previous_product_share_in_market,previous_market_contribution_to_product,activation_growth_rate,product_share_change,market_contribution_change,rolling_4_period_activations,rolling_4_period_product_share,rolling_4_period_market_contribution,recent_2_period_avg_activations,previous_2_period_avg_activations,momentum_score,recent_growth,longer_term_growth,trend_score,periods_observed_total,total_historical_unit_market_activations,total_historical_unit_activations,total_historical_market_activations,global_latest_period,is_global_latest_period
10W,Home Builders & Developers,2026,1,39,284,1104,0.13732394366197184,0.035326086956521736,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,46.0,0.04500978473581213,0.2026431718061674,-0.15217391304347827,-0.009683697779290394,-0.06531922814419555,175.0,0.03924703190443152,0.16302208189733783,42.5,45.0,0.9444444444444444,-0.05555555555555558,-0.04371584699453557,-0.050819672131147575,10,429,2554,10937,2026-04-01,False
10W,Home Builders & Developers,2026,2,24,138,471,0.17391304347826086,0.050955414012738856,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,39.0,0.035326086956521736,0.13732394366197184,-0.3846153846153846,0.01562932705621712,0.03658909981628902,149.0,0.041880792440760935,0.1648336761002364,31.5,43.0,0.7325581395348837,-0.2674418604651163,-0.13372093023255816,-0.21395348837209305,10,429,2554,10937,2026-04-01,True
10W,Manufacturing,2024,1,12,277,537,0.04332129963898917,0.0223463687150838,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.0223463687150838,0.04332129963898917,12.0,0.0223463687150838,0.04332129963898917,12.0,0.0,2.0,1.0,1.0,1.0,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2024,2,14,322,507,0.043478260869565216,0.027613412228796843,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,12.0,0.0223463687150838,0.04332129963898917,0.16666666666666674,0.005267043513713043,0.00015696123057604844,26.0,0.02497989047194032,0.043399780254277195,13.0,0.0,2.0,1.0,1.0,1.0,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2024,3,18,309,552,0.05825242718446602,0.03260869565217391,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,14.0,0.027613412228796843,0.043478260869565216,0.2857142857142858,0.004995283423377069,0.014774166314900805,44.0,0.027522825532018184,0.04835066256434014,16.0,12.0,1.3333333333333333,0.33333333333333326,1.0,0.6,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2024,4,13,183,375,0.07103825136612021,0.034666666666666665,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,18.0,0.03260869565217391,0.05825242718446602,-0.2777777777777778,0.002057971014492753,0.012785824181654193,57.0,0.029308785815680305,0.05402255976478516,15.5,13.0,1.1923076923076923,0.1923076923076923,1.0,0.5153846153846153,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2025,1,11,239,630,0.04602510460251046,0.01746031746031746,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,13.0,0.034666666666666665,0.07103825136612021,-0.15384615384615385,-0.017206349206349204,-0.025013146763609752,56.0,0.028087273001988718,0.05469851100566548,12.0,16.0,0.75,-0.25,3.666666666666667,1.3166666666666669,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2025,2,7,300,497,0.023333333333333334,0.014084507042253521,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,11.0,0.01746031746031746,0.04602510460251046,-0.36363636363636365,-0.0033758104180639393,-0.022691771269177128,49.0,0.02470504670535289,0.049662279121607505,9.0,15.5,0.5806451612903226,-0.4193548387096774,0.8846153846153846,0.10223325062034744,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2025,3,19,275,477,0.06909090909090909,0.039832285115303984,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,7.0,0.014084507042253521,0.023333333333333334,1.7142857142857144,0.02574777807305046,0.04575757575757576,50.0,0.026510944071135408,0.05237189959821828,13.0,12.0,1.0833333333333333,0.08333333333333326,0.13636363636363646,0.10454545454545455,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2025,4,10,227,339,0.04405286343612335,0.029498525073746312,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,19.0,0.039832285115303984,0.06909090909090909,-0.4736842105263158,-0.010333760041557671,-0.02503804565478574,47.0,0.02521890867290532,0.04562555261571906,14.5,9.0,1.6111111111111112,0.6111111111111112,-0.17543859649122806,0.29649122807017547,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2026,1,23,284,583,0.08098591549295775,0.03945111492281304,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,10.0,0.029498525073746312,0.04405286343612335,1.2999999999999998,0.009952589849066724,0.0369330520568344,59.0,0.030716608038529214,0.05436575533833088,16.5,13.0,1.2692307692307692,0.26923076923076916,0.0535714285714286,0.18296703296703293,10,136,2554,4681,2026-04-01,False
10W,Manufacturing,2026,2,9,138,184,0.06521739130434782,0.04891304347826087,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,23.0,0.03945111492281304,0.08098591549295775,-0.6086956521739131,0.009461928555447835,-0.015768524188609925,61.0,0.039423742147531055,0.06483676983108451,16.0,14.5,1.103448275862069,0.10344827586206895,0.24489795918367352,0.1600281491907108,10,136,2554,4681,2026-04-01,True
10W,Mining & Utilities,2024,1,11,277,732,0.039711191335740074,0.015027322404371584,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.015027322404371584,0.039711191335740074,11.0,0.015027322404371584,0.039711191335740074,11.0,0.0,2.0,1.0,1.0,1.0,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2024,2,9,322,588,0.027950310559006212,0.015306122448979591,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,11.0,0.015027322404371584,0.039711191335740074,-0.18181818181818177,0.00027880004460800745,-0.011760880776733863,20.0,0.015166722426675588,0.033830750947373145,10.0,0.0,2.0,1.0,1.0,1.0,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2024,3,12,309,631,0.038834951456310676,0.01901743264659271,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,9.0,0.015306122448979591,0.027950310559006212,0.33333333333333326,0.0037113101976131192,0.010884640897304464,32.0,0.016450292499981294,0.03549881778368565,10.5,11.0,0.9545454545454546,-0.045454545454545414,1.0,0.3727272727272728,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2024,4,8,183,433,0.04371584699453552,0.018475750577367205,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,12.0,0.01901743264659271,0.038834951456310676,-0.33333333333333337,-0.0005416820692255055,0.004880895538224843,40.0,0.016956657019327772,0.03755307508639812,10.0,10.0,1.0,0.0,1.0,0.4,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2025,1,10,239,641,0.04184100418410042,0.015600624024960999,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,8.0,0.018475750577367205,0.04371584699453552,0.25,-0.0028751265524062063,-0.0018748428104351025,39.0,0.017099982424475125,0.03808552829848821,9.0,10.5,0.8571428571428571,-0.1428571428571429,2.5454545454545454,0.9324675324675326,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2025,2,11,300,358,0.03666666666666667,0.030726256983240222,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,10.0,0.015600624024960999,0.04184100418410042,0.10000000000000009,0.015125632958279223,-0.00517433751743375,41.0,0.020955016058040284,0.04026461732540332,10.5,10.0,1.05,0.050000000000000044,1.0499999999999998,0.44999999999999996,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2025,3,4,275,438,0.014545454545454545,0.0091324200913242,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,11.0,0.030726256983240222,0.03666666666666667,-0.6363636363636364,-0.021593836891916022,-0.02212121212121212,33.0,0.018483762919223157,0.034192243097689284,7.5,9.0,0.8333333333333334,-0.16666666666666663,0.03125,-0.08749999999999998,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2025,4,8,227,341,0.03524229074889868,0.02346041055718475,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,4.0,0.0091324200913242,0.014545454545454545,1.0,0.01432799046586055,0.020696836203444136,33.0,0.01972992791417754,0.032073854036280075,6.0,10.5,0.5714285714285714,-0.4285714285714286,-0.17500000000000004,-0.3271428571428572,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2026,1,9,284,615,0.03169014084507042,0.014634146341463415,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,8.0,0.02346041055718475,0.03524229074889868,0.125,-0.008826264215721335,-0.0035521499038282597,32.0,0.019488308493303148,0.02953613820152258,8.5,7.5,1.1333333333333333,0.1333333333333333,-0.17948717948717952,0.00820512820512817,10,89,2554,4922,2026-04-01,False
10W,Mining & Utilities,2026,2,7,138,145,0.050724637681159424,0.04827586206896552,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,9.0,0.014634146341463415,0.03169014084507042,-0.2222222222222222,0.0336417157275021,0.019034496836089,28.0,0.023875709764734472,0.033050630955145766,8.0,6.0,1.3333333333333333,0.33333333333333326,-0.31707317073170727,0.07317073170731705,10,89,2554,4922,2026-04-01,True
10W,Non-Residential & GCs,2024,1,44,277,1210,0.1588447653429603,0.03636363636363636,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.03636363636363636,0.1588447653429603,44.0,0.03636363636363636,0.1588447653429603,44.0,0.0,2.0,1.0,1.0,1.0,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2024,2,39,322,1460,0.12111801242236025,0.02671232876712329,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,44.0,0.03636363636363636,0.1588447653429603,-0.11363636363636365,-0.009651307596513073,-0.03772675292060004,83.0,0.031537982565379825,0.13998138888266026,41.5,0.0,2.0,1.0,1.0,1.0,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2024,3,42,309,1153,0.13592233009708737,0.03642671292281006,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,39.0,0.02671232876712329,0.12111801242236025,0.07692307692307687,0.009714384155686769,0.014804317674727119,125.0,0.0331675593511899,0.13862836928746933,40.5,44.0,0.9204545454545454,-0.07954545454545459,1.0,0.3522727272727273,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2024,4,25,183,979,0.1366120218579235,0.02553626149131767,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,42.0,0.03642671292281006,0.13592233009708737,-0.40476190476190477,-0.010890451431492386,0.0006896917608361364,150.0,0.03125973488622184,0.13812428243008285,33.5,41.5,0.8072289156626506,-0.19277108433734935,1.0,0.2843373493975904,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2025,1,35,239,1032,0.14644351464435146,0.03391472868217054,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-01-01,2025-Q1,25.0,0.02553626149131767,0.1366120218579235,0.3999999999999999,0.008378467190852869,0.009831492786427948,141.0,0.03064750796585539,0.13502396975543063,30.0,40.5,0.7407407407407407,-0.2592592592592593,2.2045454545454546,0.7262626262626263,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2025,2,45,300,1225,0.15,0.036734693877551024,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,35.0,0.03391472868217054,0.14644351464435146,0.2857142857142858,0.0028199651953804833,0.0035564853556485365,147.0,0.033153099243462325,0.14224446664984058,40.0,33.5,1.1940298507462686,0.19402985074626855,0.7710843373493976,0.4248516453875202,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2025,3,32,275,1030,0.11636363636363636,0.031067961165048542,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-07-01,2025-Q3,45.0,0.036734693877551024,0.15,-0.28888888888888886,-0.005666732712502481,-0.03363636363636363,137.0,0.031813411304021946,0.1373547932164778,38.5,30.0,1.2833333333333334,0.28333333333333344,0.09600000000000009,0.2084000000000001,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2025,4,38,227,947,0.16740088105726872,0.04012671594508976,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-10-01,2025-Q4,32.0,0.031067961165048542,0.11636363636363636,0.1875,0.009058754780041214,0.051037244693632355,150.0,0.035461024917464966,0.14505200801631413,35.0,40.0,0.875,-0.125,0.0,-0.075,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2026,1,39,284,1084,0.13732394366197184,0.035977859778597784,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-01-01,2026-Q1,38.0,0.04012671594508976,0.16740088105726872,0.026315789473684292,-0.004148856166491972,-0.030076937395296877,154.0,0.03597680769157178,0.14277211527071923,38.5,38.5,1.0,0.0,0.09219858156028371,0.03687943262411349,10,355,2554,10570,2026-04-01,False
10W,Non-Residential & GCs,2026,2,16,138,450,0.11594202898550725,0.035555555555555556,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2026-04-01,2026-Q2,39.0,0.035977859778597784,0.13732394366197184,-0.5897435897435898,-0.00042230422304222887,-0.021381914676464595,125.0,0.03568202311107291,0.13425762251709603,27.5,35.0,0.7857142857142857,-0.2142857142857143,-0.1496598639455783,-0.1884353741496599,10,355,2554,10570,2026-04-01,True
10W,Other,2024,1,10,277,247,0.036101083032490974,0.04048582995951417,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-01-01,2024-Q1,0.0,0.0,0.0,1.0,0.04048582995951417,0.036101083032490974,10.0,0.04048582995951417,0.036101083032490974,10.0,0.0,2.0,1.0,1.0,1.0,9,45,2315,1112,2026-04-01,False
10W,Other,2024,2,6,322,188,0.018633540372670808,0.031914893617021274,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-04-01,2024-Q2,10.0,0.04048582995951417,0.036101083032490974,-0.4,-0.008570936342492896,-0.017467542659820166,16.0,0.03620036178826772,0.02736731170258089,8.0,0.0,2.0,1.0,1.0,1.0,9,45,2315,1112,2026-04-01,False
10W,Other,2024,3,4,309,151,0.012944983818770227,0.026490066225165563,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-07-01,2024-Q3,6.0,0.031914893617021274,0.018633540372670808,-0.33333333333333337,-0.005424827391855711,-0.005688556553900581,20.0,0.032963596600567004,0.022559869074644006,5.0,10.0,0.5,-0.5,1.0,0.10000000000000003,9,45,2315,1112,2026-04-01,False
10W,Other,2024,4,3,183,62,0.01639344262295082,0.04838709677419355,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2024-10-01,2024-Q4,4.0,0.026490066225165563,0.012944983818770227,-0.25,0.021897030549027984,0.0034484588041805934,23.0,0.03681947164397364,0.021018262461720706,3.5,8.0,0.4375,-0.5625,1.0,0.06250000000000006,9,45,2315,1112,2026-04-01,False
10W,Other,2025,2,2,300,176,0.006666666666666667,0.011363636363636364,10' OPEN BAY OFFICE,Ground Level Office - 10' x 8',Small Ground Level Office (80 SF),Offices,Ground Level Offices,Standard Ground Level Offices,0,2025-04-01,2025-Q2,3.0,0.04838709677419355,0.01639344262295082,-0.33333333333333337,-0.03702346041055718,-0.009726775956284153,15.0,0.02953892324500419,0.013659658370264631,2.5,5.0,0.5,-0.5,0.5,-0.09999999999999998,9,45,2315,1112,2026-04-01,False
